id,lat,lon,name,level,geocode_data,city,state,latlng,county
661,37.6438097,-98.7293628,Pratt Regional Medical Center,4,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 37.6438201, u'lng': -98.72911719999999}, u'southwest': {u'lat': 37.643819, u'lng': -98.7293816}}, u'viewport': {u'northeast': {u'lat': 37.6451685302915, u'lng': -98.72790041970849}, u'southwest': {u'lat': 37.6424705697085, u'lng': -98.7305983802915}}, u'location': {u'lat': 37.6438052, u'lng': -98.7293628}}, u'address_components': [{u'long_name': u'901-917', u'types': [u'street_number'], u'short_name': u'901-917'}, {u'long_name': u'East 3rd Street', u'types': [u'route'], u'short_name': u'E 3rd St'}, {u'long_name': u'Pratt', u'types': [u'locality', u'political'], u'short_name': u'Pratt'}, {u'long_name': u'Pratt County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Pratt County'}, {u'long_name': u'Kansas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'KS'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'67124', u'types': [u'postal_code'], u'short_name': u'67124'}], u'place_id': u'EiY5MDEtOTE3IEUgM3JkIFN0LCBQcmF0dCwgS1MgNjcxMjQsIFVTQQ', u'formatted_address': u'901-917 E 3rd St, Pratt, KS 67124, USA', u'types': [u'route', u'street_address']}",Pratt,Kansas,"37.6438097,-98.7293628",Pratt County
674,37.6438053,-84.7726371,Ephraim McDowell Regional Medical Center,3,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 37.6447027, u'lng': -84.7725565}, u'southwest': {u'lat': 37.6436256, u'lng': -84.7726759}}, u'viewport': {u'northeast': {u'lat': 37.6455131302915, u'lng': -84.77126721970849}, u'southwest': {u'lat': 37.6428151697085, u'lng': -84.7739651802915}}, u'location': {u'lat': 37.6438053, u'lng': -84.7726371}}, u'address_components': [{u'long_name': u'165-227', u'types': [u'street_number'], u'short_name': u'165-227'}, {u'long_name': u'South 3rd Street', u'types': [u'route'], u'short_name': u'US-127'}, {u'long_name': u'Danville', u'types': [u'locality', u'political'], u'short_name': u'Danville'}, {u'long_name': u'Boyle County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Boyle County'}, {u'long_name': u'Kentucky', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'KY'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'40422', u'types': [u'postal_code'], u'short_name': u'40422'}, {u'long_name': u'1823', u'types': [u'postal_code_suffix'], u'short_name': u'1823'}], u'place_id': u'EikxNjUtMjI3IFMgM3JkIFN0LCBEYW52aWxsZSwgS1kgNDA0MjIsIFVTQQ', u'formatted_address': u'165-227 US-127, Danville, KY 40422, USA', u'types': [u'route', u'street_address']}",Danville,Kentucky,"37.6438053,-84.7726371",Boyle County
875,37.6265369,-93.4200441,Citizens Memorial Hospital,3,"{u'geometry': {u'location': {u'lat': 37.6265369, u'lng': -93.4200441}, u'viewport': {u'northeast': {u'lat': 37.6278858802915, u'lng': -93.41869511970849}, u'southwest': {u'lat': 37.6251879197085, u'lng': -93.42139308029151}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'1500', u'types': [u'street_number'], u'short_name': u'1500'}, {u'long_name': u'North Oakland Avenue', u'types': [u'route'], u'short_name': u'N Oakland Ave'}, {u'long_name': u'Bolivar', u'types': [u'locality', u'political'], u'short_name': u'Bolivar'}, {u'long_name': u'Northeast Marion Township', u'types': [u'administrative_area_level_3', u'political'], u'short_name': u'Northeast Marion Township'}, {u'long_name': u'Polk County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Polk County'}, {u'long_name': u'Missouri', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'MO'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'65613', u'types': [u'postal_code'], u'short_name': u'65613'}], u'place_id': u'ChIJebHWUn_AxYcRAdbZ7TAIDMQ', u'formatted_address': u'1500 N Oakland Ave, Bolivar, MO 65613, USA', u'types': [u'street_address']}",Bolivar,Missouri,"37.6265369,-93.4200441",Polk County
351,37.6003444,-104.8317598,Spanish Peaks Regional Health Center,4,"{u'geometry': {u'location': {u'lat': 37.6003444, u'lng': -104.8317598}, u'viewport': {u'northeast': {u'lat': 37.6016933802915, u'lng': -104.8304108197085}, u'southwest': {u'lat': 37.5989954197085, u'lng': -104.8331087802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'23500', u'types': [u'street_number'], u'short_name': u'23500'}, {u'long_name': u'U.S. 160', u'types': [u'route'], u'short_name': u'US-160'}, {u'long_name': u'Walsenburg', u'types': [u'locality', u'political'], u'short_name': u'Walsenburg'}, {u'long_name': u'Huerfano County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Huerfano County'}, {u'long_name': u'Colorado', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'CO'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'81089', u'types': [u'postal_code'], u'short_name': u'81089'}], u'place_id': u'ChIJ4Uw6Rz9aEYcRA_uA-tpCoJY', u'formatted_address': u'23500 US-160, Walsenburg, CO 81089, USA', u'types': [u'street_address']}",Walsenburg,Colorado,"37.6003444,-104.8317598",Huerfano County
1835,37.5709151,-77.4510006,Children's Hospital of Richmond at VCU-Brook Road Campus,0,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 37.5715287, u'lng': -77.4500974}, u'southwest': {u'lat': 37.5703015, u'lng': -77.4519038}}, u'viewport': {u'northeast': {u'lat': 37.5722640802915, u'lng': -77.44965161970849}, u'southwest': {u'lat': 37.5695661197085, u'lng': -77.45234958029151}}, u'location': {u'lat': 37.5709151, u'lng': -77.4510006}}, u'address_components': [{u'long_name': u'2924', u'types': [u'street_number'], u'short_name': u'2924'}, {u'long_name': u'Brook Road', u'types': [u'route'], u'short_name': u'Brook Rd'}, {u'long_name': u'Northside', u'types': [u'neighborhood', u'political'], u'short_name': u'Northside'}, {u'long_name': u'Richmond', u'types': [u'locality', u'political'], u'short_name': u'Richmond'}, {u'long_name': u'Virginia', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'VA'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'23220', u'types': [u'postal_code'], u'short_name': u'23220'}, {u'long_name': u'1215', u'types': [u'postal_code_suffix'], u'short_name': u'1215'}], u'place_id': u'ChIJV023Y7cWsYkRu2H0VUJPk2M', u'formatted_address': u'2924 Brook Rd, Richmond, VA 23220, USA', u'types': [u'premise']}",Richmond,Virginia,"37.5709151,-77.4510006",
682,37.5435682,-84.6551006,Ephraim McDowell Fort Logan Hospital,4,"{u'geometry': {u'location': {u'lat': 37.5435759, u'lng': -84.6550673}, u'viewport': {u'northeast': {u'lat': 37.5449248802915, u'lng': -84.6537183197085}, u'southwest': {u'lat': 37.5422269197085, u'lng': -84.65641628029151}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'101', u'types': [u'street_number'], u'short_name': u'101'}, {u'long_name': u'Metker Trail', u'types': [u'route'], u'short_name': u'Metker Trail'}, {u'long_name': u'Stanford', u'types': [u'locality', u'political'], u'short_name': u'Stanford'}, {u'long_name': u'Lincoln County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Lincoln County'}, {u'long_name': u'Kentucky', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'KY'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'40484', u'types': [u'postal_code'], u'short_name': u'40484'}], u'place_id': u'ChIJ4U2tkKOVQogR4sG7YAkPtzE', u'formatted_address': u'101 Metker Trail, Stanford, KY 40484, USA', u'types': [u'street_address']}",Stanford,Kentucky,"37.5435682,-84.6551006",Lincoln County
1836,37.5400123,-77.4296825,Virginia Commonwealth University Medical Center (Richmond),1,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 37.5404882, u'lng': -77.4290353}, u'southwest': {u'lat': 37.5395365, u'lng': -77.4303298}}, u'viewport': {u'northeast': {u'lat': 37.54136133029149, u'lng': -77.42833356970849}, u'southwest': {u'lat': 37.53866336970849, u'lng': -77.4310315302915}}, u'location': {u'lat': 37.5400123, u'lng': -77.4296826}}, u'address_components': [{u'long_name': u'Main Hospital', u'types': [u'premise'], u'short_name': u'Main Hospital'}, {u'long_name': u'1250', u'types': [u'street_number'], u'short_name': u'1250'}, {u'long_name': u'East Marshall Street', u'types': [u'route'], u'short_name': u'E Marshall St'}, {u'long_name': u'Downtown', u'types': [u'neighborhood', u'political'], u'short_name': u'Downtown'}, {u'long_name': u'Richmond', u'types': [u'locality', u'political'], u'short_name': u'Richmond'}, {u'long_name': u'Virginia', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'VA'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'23298', u'types': [u'postal_code'], u'short_name': u'23298'}], u'place_id': u'ChIJP0rTgSERsYkRe9jWyIaVBj8', u'formatted_address': u'Main Hospital, 1250 E Marshall St, Richmond, VA 23298, USA', u'types': [u'premise']}",Richmond,Virginia,"37.5400123,-77.4296825",
1837,37.514355,-77.5263049,CJW Medical Center - Chippenham Campus,3,"{u'geometry': {u'location': {u'lat': 37.514024, u'lng': -77.525142}, u'viewport': {u'northeast': {u'lat': 37.5153729802915, u'lng': -77.52379301970849}, u'southwest': {u'lat': 37.5126750197085, u'lng': -77.52649098029151}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'7109', u'types': [u'street_number'], u'short_name': u'7109'}, {u'long_name': u'Jahnke Road', u'types': [u'route'], u'short_name': u'Jahnke Rd'}, {u'long_name': u'Hioaks', u'types': [u'neighborhood', u'political'], u'short_name': u'Hioaks'}, {u'long_name': u'Richmond', u'types': [u'locality', u'political'], u'short_name': u'Richmond'}, {u'long_name': u'Virginia', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'VA'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'23225', u'types': [u'postal_code'], u'short_name': u'23225'}], u'place_id': u'ChIJUbgZUfASsYkRXtYsq_ZdYhw', u'formatted_address': u'7109 Jahnke Rd, Richmond, VA 23225, USA', u'types': [u'street_address']}",Richmond,Virginia,"37.514355,-77.5263049",
640,37.5138611,-94.858641,Girard Medical Center,4,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 37.5152506, u'lng': -94.85848039999999}, u'southwest': {u'lat': 37.5138175, u'lng': -94.8586603}}, u'viewport': {u'northeast': {u'lat': 37.5158830302915, u'lng': -94.85722136970848}, u'southwest': {u'lat': 37.51318506970851, u'lng': -94.85991933029149}}, u'location': {u'lat': 37.5138611, u'lng': -94.858641}}, u'address_components': [{u'long_name': u'300-398', u'types': [u'street_number'], u'short_name': u'300-398'}, {u'long_name': u'North Hospital Drive', u'types': [u'route'], u'short_name': u'N Hospital Dr'}, {u'long_name': u'Girard', u'types': [u'locality', u'political'], u'short_name': u'Girard'}, {u'long_name': u'Crawford County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Crawford County'}, {u'long_name': u'Kansas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'KS'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'66743', u'types': [u'postal_code'], u'short_name': u'66743'}, {u'long_name': u'2000', u'types': [u'postal_code_suffix'], u'short_name': u'2000'}], u'place_id': u'EiwzMDAtMzk4IE4gSG9zcGl0YWwgRHIsIEdpcmFyZCwgS1MgNjY3NDMsIFVTQQ', u'formatted_address': u'300-398 N Hospital Dr, Girard, KS 66743, USA', u'types': [u'route', u'street_address']}",Girard,Kansas,"37.5138611,-94.858641",Crawford County
1838,37.5106901,-77.5946377,Johnston-Willis Hospital,3,"{u'geometry': {u'location': {u'lat': 37.5106901, u'lng': -77.5946377}, u'viewport': {u'northeast': {u'lat': 37.5120390802915, u'lng': -77.5932887197085}, u'southwest': {u'lat': 37.5093411197085, u'lng': -77.5959866802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'1401', u'types': [u'street_number'], u'short_name': u'1401'}, {u'long_name': u'Johnston Willis Drive', u'types': [u'route'], u'short_name': u'Johnston Willis Dr'}, {u'long_name': u'North Chesterfield', u'types': [u'neighborhood', u'political'], u'short_name': u'North Chesterfield'}, {u'long_name': u'Bon Air', u'types': [u'locality', u'political'], u'short_name': u'Bon Air'}, {u'long_name': u'Midlothian', u'types': [u'administrative_area_level_3', u'political'], u'short_name': u'Midlothian'}, {u'long_name': u'Chesterfield County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Chesterfield County'}, {u'long_name': u'Virginia', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'VA'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'23235', u'types': [u'postal_code'], u'short_name': u'23235'}, {u'long_name': u'4730', u'types': [u'postal_code_suffix'], u'short_name': u'4730'}], u'place_id': u'ChIJvRrGcG1tsYkRE80-OzhPVTk', u'formatted_address': u'1401 Johnston Willis Dr, North Chesterfield, VA 23235, USA', u'types': [u'street_address']}",Bon Air,Virginia,"37.5106901,-77.5946377",Chesterfield County
283,37.4721919,-105.8825469,San Luis Valley Health,4,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 37.4727809, u'lng': -105.8818857}, u'southwest': {u'lat': 37.4716029, u'lng': -105.8832081}}, u'viewport': {u'northeast': {u'lat': 37.4735408802915, u'lng': -105.8811979197085}, u'southwest': {u'lat': 37.4708429197085, u'lng': -105.8838958802915}}, u'location': {u'lat': 37.4721919, u'lng': -105.8825469}}, u'address_components': [{u'long_name': u'106', u'types': [u'street_number'], u'short_name': u'106'}, {u'long_name': u'Blanca Avenue', u'types': [u'route'], u'short_name': u'Blanca Avenue'}, {u'long_name': u'Alamosa', u'types': [u'locality', u'political'], u'short_name': u'Alamosa'}, {u'long_name': u'Alamosa County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Alamosa County'}, {u'long_name': u'Colorado', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'CO'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'81101', u'types': [u'postal_code'], u'short_name': u'81101'}], u'place_id': u'ChIJgYRnT_F7FocRiHSJg-2O7pk', u'formatted_address': u'106 Blanca Avenue, Alamosa, CO 81101, USA', u'types': [u'premise']}",Alamosa,Colorado,"37.4721919,-105.8825469",Alamosa County
666,37.4373162,-100.9856049,Satanta District Hospital,4,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 37.4373128, u'lng': -100.9855825}, u'southwest': {u'lat': 37.4365911, u'lng': -100.9865026}}, u'viewport': {u'northeast': {u'lat': 37.4383009302915, u'lng': -100.9846935697085}, u'southwest': {u'lat': 37.4356029697085, u'lng': -100.9873915302915}}, u'location': {u'lat': 37.4373162, u'lng': -100.9856049}}, u'address_components': [{u'long_name': u'401', u'types': [u'street_number'], u'short_name': u'401'}, {u'long_name': u'Cheyenne Avenue', u'types': [u'route'], u'short_name': u'Cheyenne Ave'}, {u'long_name': u'Satanta', u'types': [u'locality', u'political'], u'short_name': u'Satanta'}, {u'long_name': u'Dudley', u'types': [u'administrative_area_level_3', u'political'], u'short_name': u'Dudley'}, {u'long_name': u'Haskell County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Haskell County'}, {u'long_name': u'Kansas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'KS'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'67870', u'types': [u'postal_code'], u'short_name': u'67870'}], u'place_id': u'Eig0MDEgQ2hleWVubmUgQXZlLCBTYXRhbnRhLCBLUyA2Nzg3MCwgVVNB', u'formatted_address': u'401 Cheyenne Ave, Satanta, KS 67870, USA', u'types': [u'route', u'street_address']}",Satanta,Kansas,"37.4373162,-100.9856049",Haskell County
249,37.4332452,-122.1755633,Stanford Health Care,1,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 37.4341646, u'lng': -122.1740429}, u'southwest': {u'lat': 37.4320732, u'lng': -122.1767153}}, u'viewport': {u'northeast': {u'lat': 37.43446788029149, u'lng': -122.1740301197085}, u'southwest': {u'lat': 37.43176991970849, u'lng': -122.1767280802915}}, u'location': {u'lat': 37.4330746, u'lng': -122.1750485}}, u'address_components': [{u'long_name': u'Lane Building', u'types': [u'premise'], u'short_name': u'Lane Building'}, {u'long_name': u'Palo Alto', u'types': [u'locality', u'political'], u'short_name': u'Palo Alto'}, {u'long_name': u'Santa Clara County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Santa Clara County'}, {u'long_name': u'California', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'CA'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'94304', u'types': [u'postal_code'], u'short_name': u'94304'}], u'place_id': u'ChIJoefwJNOkj4ARzdPnfpAvRQs', u'formatted_address': u'Lane Building, Palo Alto, CA 94304, USA', u'types': [u'premise']}",Palo Alto,California,"37.4332452,-122.1755633",Santa Clara County
